,ID,Age,Income,Sex_Female,Sex_Male,Marital status_non-single,Marital status_single,Education_graduate school,Education_high school,Education_other / unknown,Education_university,Occupation_management / self-employed,Occupation_official,Occupation_unemployed,Settlement size_big city,Settlement size_mid-sized city,Settlement size_small city
1753,100001754,41,78963,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1754,100001755,33,108694,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1755,100001756,26,100892,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1756,100001757,36,119560,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1757,100001758,35,116176,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1758,100001759,29,111854,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1759,100001760,26,69831,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1760,100001761,31,69375,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1761,100001762,26,71310,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1762,100001763,47,73913,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1763,100001764,20,95492,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1764,100001765,45,109329,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1765,100001766,36,116027,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1766,100001767,31,81987,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1767,100001768,41,83481,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1768,100001769,31,72361,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1769,100001770,27,106625,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1770,100001771,32,123707,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1771,100001772,43,79353,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1772,100001773,32,68347,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1773,100001774,29,115832,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1774,100001775,37,89946,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1775,100001776,35,86319,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1776,100001777,23,70963,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1777,100001778,40,106120,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1778,100001779,26,97856,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1779,100001780,28,61824,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1780,100001781,40,103907,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1781,100001782,26,99953,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1782,100001783,23,113413,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1783,100001784,26,107091,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1784,100001785,26,124783,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1785,100001786,49,92281,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1786,100001787,26,96219,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1787,100001788,35,86221,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1788,100001789,24,80962,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1789,100001790,46,78754,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1790,100001791,26,60026,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1791,100001792,47,88157,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1792,100001793,27,59881,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1793,100001794,41,112818,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1794,100001795,29,102250,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1795,100001796,28,38980,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1796,100001797,33,81807,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1797,100001798,50,93148,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1798,100001799,32,108032,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1799,100001800,31,89335,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1800,100001801,52,95639,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1801,100001802,53,124902,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1802,100001803,34,87801,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1803,100001804,22,92538,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1804,100001805,33,83687,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1805,100001806,32,128310,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1806,100001807,45,104754,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1807,100001808,25,68222,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1808,100001809,41,97006,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1809,100001810,36,107372,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1810,100001811,27,110511,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1811,100001812,40,72193,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1812,100001813,37,95972,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1813,100001814,35,105556,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1814,100001815,34,88701,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1815,100001816,28,117710,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1816,100001817,44,76057,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1817,100001818,27,100392,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1818,100001819,50,113308,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1819,100001820,18,100924,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1820,100001821,25,72188,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1821,100001822,40,70431,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1822,100001823,28,110103,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1823,100001824,23,60825,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1824,100001825,35,75100,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1825,100001826,28,129327,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1826,100001827,23,95541,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1827,100001828,34,112777,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1828,100001829,29,51496,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1829,100001830,35,102781,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1830,100001831,32,87494,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1831,100001832,46,72728,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1832,100001833,27,114775,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1833,100001834,25,124359,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1834,100001835,27,101620,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1835,100001836,24,87964,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1836,100001837,33,69523,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1837,100001838,24,109486,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1838,100001839,28,77206,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1839,100001840,35,53608,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1840,100001841,30,118677,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1841,100001842,43,116512,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1842,100001843,21,114756,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1843,100001844,24,65852,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1844,100001845,34,75626,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1845,100001846,26,127455,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1846,100001847,37,107073,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1847,100001848,32,82196,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1848,100001849,33,106741,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1849,100001850,28,94518,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1850,100001851,30,114430,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1851,100001852,26,57165,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1852,100001853,25,109610,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1853,100001854,33,113619,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1854,100001855,30,93854,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1855,100001856,26,129022,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1856,100001857,23,66804,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1857,100001858,25,62689,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1858,100001859,40,67619,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1859,100001860,46,113495,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1860,100001861,43,48632,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1861,100001862,22,107394,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1862,100001863,39,72385,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1863,100001864,27,115934,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1864,100001865,40,93183,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1865,100001866,24,63506,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1866,100001867,52,113619,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1867,100001868,30,121399,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1868,100001869,34,78281,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1869,100001870,38,103926,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1870,100001871,39,89097,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1871,100001872,29,80852,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1872,100001873,25,65207,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1873,100001874,35,93495,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1874,100001875,53,121970,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1875,100001876,26,62027,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1876,100001877,33,88602,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1877,100001878,29,89914,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1878,100001879,39,83342,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1879,100001880,29,103439,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1880,100001881,26,115451,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1881,100001882,24,68250,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1882,100001883,21,113630,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1883,100001884,26,125880,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1884,100001885,20,91177,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1885,100001886,35,73266,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1886,100001887,24,69021,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1887,100001888,40,122593,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1888,100001889,44,122180,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1889,100001890,29,75160,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1890,100001891,39,81973,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1891,100001892,35,92194,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1892,100001893,42,107380,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1893,100001894,32,98023,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1894,100001895,48,94868,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1895,100001896,26,83442,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1896,100001897,26,109887,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1897,100001898,42,98876,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1898,100001899,48,94962,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1899,100001900,42,130740,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1900,100001901,27,94095,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1901,100001902,37,95071,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1902,100001903,33,117308,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1903,100001904,33,112093,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1904,100001905,37,123893,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1905,100001906,31,80189,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1906,100001907,39,124089,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1907,100001908,40,82673,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1908,100001909,28,88858,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1909,100001910,26,80540,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1910,100001911,24,84228,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1911,100001912,40,103963,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1912,100001913,29,102397,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1913,100001914,43,111563,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1914,100001915,23,88260,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1915,100001916,34,114767,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1916,100001917,42,113275,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1917,100001918,33,104755,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1918,100001919,32,120525,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1919,100001920,26,96082,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1920,100001921,23,87227,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1921,100001922,26,69333,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1922,100001923,27,87777,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1923,100001924,24,70978,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1924,100001925,27,104196,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1925,100001926,26,97551,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1926,100001927,42,78979,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1927,100001928,37,82500,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1928,100001929,26,86306,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1929,100001930,24,78762,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1930,100001931,39,125543,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1931,100001932,26,70336,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1932,100001933,35,112975,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1933,100001934,38,96681,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1934,100001935,24,98922,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1935,100001936,26,109250,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1936,100001937,25,108960,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1937,100001938,40,71302,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1938,100001939,48,107757,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1939,100001940,22,111600,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1940,100001941,25,102974,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1941,100001942,24,63442,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1942,100001943,39,118913,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1943,100001944,39,80987,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1944,100001945,21,68790,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1945,100001946,27,86462,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1946,100001947,40,76881,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1947,100001948,37,107409,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1948,100001949,42,69114,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1949,100001950,31,119167,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1950,100001951,31,102018,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1951,100001952,30,97680,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1952,100001953,23,65062,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1953,100001954,33,118144,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1954,100001955,37,124548,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1955,100001956,29,85637,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1956,100001957,31,113108,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1957,100001958,39,93554,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1958,100001959,33,42516,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1959,100001960,26,72429,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1960,100001961,27,110154,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1961,100001962,20,60965,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1962,100001963,27,100618,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1963,100001964,26,71021,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1964,100001965,40,94189,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1965,100001966,24,44742,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1966,100001967,22,103201,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1967,100001968,24,62335,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1968,100001969,27,103787,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1969,100001970,35,99401,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1970,100001971,27,105197,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1971,100001972,25,115566,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1972,100001973,34,125843,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1973,100001974,24,67936,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1974,100001975,34,120863,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1975,100001976,42,77317,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1976,100001977,38,84653,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1977,100001978,42,81606,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1978,100001979,35,113380,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1979,100001980,27,100644,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1980,100001981,25,64037,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1981,100001982,23,101350,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1982,100001983,34,126334,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1983,100001984,28,130877,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1984,100001985,21,103470,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1985,100001986,32,114588,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1986,100001987,21,120682,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1987,100001988,25,66628,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1988,100001989,35,124447,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1989,100001990,25,106567,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1990,100001991,31,78758,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1991,100001992,54,128537,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1992,100001993,51,101074,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1993,100001994,38,87670,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1994,100001995,45,113414,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1995,100001996,47,123525,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1996,100001997,27,117744,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1997,100001998,31,86400,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1998,100001999,24,97968,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1999,100002000,25,68416,0,1,0,1,0,0,1,0,0,0,1,0,0,1
